DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,216,83,0,-10,6,0.1,0.00000,0.00000.1,0.2,1121389567,275,78,-11,758574998,AQI
2025-02-21 16:48:47-08:00,21.99,181.115,9.162,12.0855,1.128,414.7,21.2,30.7,0.0,0.03,0.1,0.0,0.0,1,13.95,1.38,26.52,1,-1,52.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.2496
2025-02-21 16:49:47-08:00,21.99,179.872,9.693,11.8545,1.092,414.9,21.2,30.7,0.0,0.01,0.19,0.0,0.0,1,13.91,0.39,28.99,1,0,51.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.22640000000000005
2025-02-21 16:50:47-08:00,21.99,182.54500000000002,9.72,11.3295,1.944,414.96,21.2,30.7,0.0,0.0,0.07,0.0,0.0,1,13.91,0.11,31.51,1,-1,51.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.38880000000000003
2025-02-21 16:51:42-08:00,21.99,178.12300000000002,10.035,12.7575,1.3679999999999999,415.22,21.2,30.7,0.0,0.1,0.13,0.0,0.0,1,13.87,0.03,33.35,1,0,50.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.3536
2025-02-21 16:52:42-08:00,21.99,179.25600000000003,9.666,12.022499999999999,2.52,415.51,21.2,30.7,0.0,0.03,0.04,0.0,0.0,1,13.87,0.01,31.47,1,0,52.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,,0.528
2025-02-21 16:53:42-08:00,21.99,181.02700000000002,9.315,12.894,0.36,415.83,21.1,30.7,0.0,0.01,0.01,0.0,0.0,1,13.84,0.0,28.5,1,0,52.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.07999999999999999
2025-02-21 16:54:43-08:00,21.99,179.08000000000004,9.054,12.925500000000001,-0.372,415.94,21.2,30.7,0.0,0.24,0.24,0.0,0.0,1,14.12,183.69,28.68,1,0,51.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.1176
2025-02-21 16:55:43-08:00,21.99,178.56300000000002,9.279,11.277000000000001,0.06,415.98,21.2,30.7,0.0,0.14,0.4,0.0,0.0,1,14.02,51.88,28.15,1,0,52.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.12400000000000001
2025-02-21 16:56:45-08:00,21.99,182.094,8.703,13.125,-0.384,416.57,21.2,30.8,0.0,0.05,0.14,0.0,0.0,1,13.98,14.65,28.96,1,-1,52.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,-0.0368
2025-02-21 16:57:45-08:00,21.99,180.95000000000002,9.107999999999999,12.201,0.6839999999999999,416.85,21.2,30.7,0.0,0.02,0.05,0.0,0.0,1,13.95,4.14,30.09,1,0,52.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.1528
2025-02-21 16:58:45-08:00,21.99,180.73000000000002,8.973,11.172,3.348,417.11,21.1,30.7,0.0,0.02,0.03,0.0,0.0,1,13.91,1.17,33.66,1,0,52.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.6856
2025-02-21 16:59:45-08:00,21.99,179.344,8.982000000000001,13.3245,0.132,417.69,21.2,30.7,0.0,0.01,0.01,0.0,0.0,1,13.91,0.33,27.84,1,0,52.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.0344
2025-02-21 17:00:45-08:00,21.99,183.337,9.162,12.033000000000001,1.728,417.97,21.2,30.7,0.0,0.0,0.0,0.0,0.0,1,13.91,0.09,27.56,1,0,52.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,,0.3456
2025-02-21 17:01:45-08:00,21.99,182.49,9.837,11.823,0.828,418.64,21.2,30.7,0.0,0.0,0.0,0.0,0.0,1,13.87,0.03,35.67,1,-1,51.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.1656
2025-02-21 17:02:45-08:00,21.99,181.181,9.756,10.857000000000001,3.432,418.87,21.2,30.7,0.0,0.01,0.25,0.0,0.0,1,13.87,0.01,28.82,1,0,50.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.6944
2025-02-21 17:03:45-08:00,21.99,180.38900000000004,9.468,11.823,1.74,419.18,21.2,30.7,0.0,0.0,0.08,0.0,0.0,1,13.98,173.23,29.34,1,0,51.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.34800000000000003
2025-02-21 17:04:46-08:00,21.99,181.478,10.476,12.264,-0.036,419.68,21.2,30.8,0.0,0.0,0.03,0.0,0.0,1,14.09,179.16,29.99,1,-1,50.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,-0.0072
2025-02-21 17:05:46-08:00,21.99,180.88400000000001,9.666,13.020000000000001,-1.044,419.89,21.2,30.8,0.0,0.0,0.01,0.0,0.0,1,14.02,50.6,28.77,1,0,51.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,-0.2088
2025-02-21 17:06:47-08:00,21.99,183.41400000000002,9.423,12.936000000000002,-1.104,419.96,21.2,30.8,0.0,0.0,0.0,0.0,0.0,1,13.98,14.29,34.15,1,-2,52.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,-0.22080000000000002
2025-02-21 17:07:47-08:00,21.99,180.686,8.775,12.778500000000001,1.5,419.99,21.2,30.8,0.0,0.0,0.0,0.0,0.0,1,13.95,4.04,30.19,1,0,51.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.30000000000000004
2025-02-21 17:08:47-08:00,21.99,179.553,9.054,13.734,-0.288,420.0,21.2,30.7,0.0,0.0,0.0,0.0,0.0,1,13.91,1.14,32.8,1,0,52.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,-0.0576
2025-02-21 17:09:47-08:00,21.99,181.48900000000003,9.251999999999999,12.768,0.192,420.16,21.1,30.8,0.0,0.0,0.08,0.0,0.0,1,13.91,0.32,26.93,1,-1,52.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.038400000000000004
2025-02-21 17:10:48-08:00,21.99,179.366,9.846,11.382,3.444,420.06,21.2,30.8,0.0,0.21,0.24,0.0,0.0,1,13.87,0.09,31.84,1,0,51.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.8568000000000001
2025-02-21 17:11:48-08:00,21.99,181.269,10.197000000000001,11.949000000000002,2.088,420.02,21.2,30.8,0.0,0.07,0.08,0.0,0.0,1,13.87,0.03,38.04,1,0,49.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.4736
2025-02-21 17:12:48-08:00,21.99,182.14900000000003,9.207,13.671,-0.768,420.01,21.2,30.8,0.0,0.02,0.03,0.0,0.0,1,13.87,0.01,30.89,1,-1,51.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,-0.1376
2025-02-21 17:13:48-08:00,21.99,180.44400000000002,9.666,12.8835,1.512,420.0,21.2,30.8,0.0,0.01,0.23,0.0,0.0,1,14.16,277.08,30.4,1,0,51.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.3104
2025-02-21 17:14:48-08:00,21.99,181.66500000000002,10.593,13.671,0.9839999999999999,420.0,21.2,30.8,0.0,0.0,0.15,0.0,0.0,1,14.05,124.46,28.88,1,-1,50.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,,0.19679999999999997
2025-02-21 17:15:48-08:00,21.99,180.983,9.873000000000001,12.012,2.844,420.5,21.2,30.8,0.0,0.03,0.08,0.0,0.0,1,14.02,35.15,26.68,1,0,51.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.5928
2025-02-21 17:16:48-08:00,21.99,181.61,9.369,12.033000000000001,3.0119999999999996,420.82,21.2,30.8,0.0,0.01,0.03,0.0,0.0,1,13.95,9.93,31.65,1,0,51.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.6103999999999999
2025-02-21 17:17:49-08:00,21.99,181.45600000000002,10.107000000000001,12.2745,2.6759999999999997,420.94,21.2,30.8,0.0,0.06,0.07,0.0,0.0,1,13.95,2.8,34.25,1,0,50.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.5832
2025-02-21 17:18:49-08:00,21.99,183.029,9.621,12.589500000000001,2.5799999999999996,420.98,21.1,30.8,0.0,0.08,0.08,0.0,0.0,1,13.91,0.79,27.4,1,-1,51.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.5799999999999998
2025-02-21 17:19:49-08:00,21.99,182.226,10.143,13.3245,2.064,421.58,21.2,30.8,0.0,0.14,0.14,0.0,0.0,1,13.91,0.22,27.54,1,0,50.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.5248
2025-02-21 17:20:49-08:00,21.99,181.50000000000003,9.999,12.9675,2.52,421.85,21.2,30.8,0.0,0.05,0.05,0.0,0.0,1,13.87,0.06,30.92,1,0,50.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.544
2025-02-21 17:21:49-08:00,21.99,183.359,9.756,12.9675,2.6999999999999997,421.95,21.2,30.8,0.0,0.02,0.02,0.0,0.0,1,13.87,0.02,33.29,1,-1,50.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.5559999999999999
2025-02-21 17:22:50-08:00,21.99,185.29500000000002,8.874,12.369,2.4,421.98,21.2,30.8,0.0,0.04,0.33,0.0,0.0,1,13.84,0.01,31.76,1,-1,52.0,0.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.512
2025-02-21 17:23:50-08:00,21.99,181.22500000000002,9.234,13.293000000000001,1.68,421.99,21.2,30.8,0.0,0.02,0.15,0.0,0.0,1,14.19,299.73,29.13,1,0,52.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.35200000000000004
2025-02-21 17:24:51-08:00,21.99,184.162,8.955,13.3665,0.384,422.65,21.2,30.8,0.0,0.01,0.13,0.0,0.0,1,14.05,95.4,29.47,1,-1,51.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.08480000000000001
2025-02-21 17:25:51-08:00,21.99,183.83200000000002,9.72,11.361,2.5799999999999996,422.88,21.2,30.8,0.0,0.03,0.22,0.0,0.0,1,13.98,26.94,28.47,1,-2,51.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.5399999999999999
2025-02-21 17:26:51-08:00,21.99,186.087,9.828,11.907,4.248,422.96,21.2,30.8,0.0,0.01,0.07,0.0,0.0,1,13.98,7.61,26.88,1,-2,50.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.8576000000000001
2025-02-21 17:27:51-08:00,21.99,183.24900000000002,9.072000000000001,12.9885,0.8999999999999999,422.98,21.2,30.9,0.0,0.0,0.17,0.0,0.0,1,13.95,2.15,34.68,1,0,52.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.18
2025-02-21 17:28:51-08:00,21.99,180.70800000000003,9.045000000000002,11.8755,2.4,422.99,21.2,30.9,0.0,0.0,0.06,0.0,0.0,1,13.91,0.61,31.57,1,0,52.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.48
2025-02-21 17:29:51-08:00,21.99,184.31600000000003,9.774,12.9465,0.48,423.0,21.2,30.9,0.0,0.0,0.02,0.0,0.0,1,13.91,0.17,26.97,1,-1,51.0,0.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.096
2025-02-21 17:30:51-08:00,21.99,185.15200000000002,9.801,12.5475,2.7359999999999998,423.0,21.2,30.9,0.0,0.0,0.01,0.0,0.0,1,13.87,0.05,28.26,1,-1,51.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.5472
2025-02-21 17:31:52-08:00,21.99,187.02200000000002,10.449,12.054,3.348,423.65,21.2,30.8,0.0,0.0,0.0,0.0,0.0,1,13.87,0.01,29.88,1,-3,50.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.6696
2025-02-21 17:32:48-08:00,21.99,186.16400000000002,9.315,11.676,3.9839999999999995,423.86,21.2,30.8,0.0,0.0,0.0,0.0,0.0,1,13.84,0.0,40.11,1,-2,51.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.7968
2025-02-21 17:33:48-08:00,21.99,186.186,9.423,13.713000000000001,-0.192,424.11,21.2,30.8,0.0,0.35,0.35,0.0,0.0,1,14.19,293.34,31.84,1,-1,51.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.24159999999999998
2025-02-21 17:34:48-08:00,21.99,187.011,8.694,14.185500000000001,-0.9839999999999999,424.69,21.2,30.9,0.0,0.12,0.12,0.0,0.0,1,14.02,82.85,29.64,1,-2,52.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,-0.10079999999999997
2025-02-21 17:35:48-08:00,21.99,185.834,9.279,13.566,0.804,424.89,21.1,30.9,0.0,0.04,0.04,0.0,0.0,1,13.98,23.4,26.0,1,-2,52.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.19280000000000003
2025-02-21 17:36:48-08:00,21.99,188.452,9.081,12.0015,2.124,425.26,21.2,30.9,0.0,0.01,0.01,0.0,0.0,1,13.95,6.61,28.04,1,-2,52.0,0.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.4328000000000001
2025-02-21 17:37:48-08:00,21.99,185.372,9.945,12.841500000000002,-0.348,425.74,21.2,30.9,0.0,0.0,0.0,0.0,0.0,1,13.95,1.87,33.38,1,0,51.0,0.0,0,STAT,0,LAT,LON,W,CRC,,,,,,-0.0696
2025-02-21 17:38:49-08:00,21.99,185.41600000000003,10.458,12.820500000000001,1.008,425.91,21.1,30.9,0.0,0.13,0.25,0.0,0.0,1,13.91,0.53,29.93,1,-1,51.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.3056
2025-02-21 17:39:49-08:00,21.99,185.768,9.395999999999999,13.755,0.36,425.97,21.2,30.9,0.0,0.04,0.08,0.0,0.0,1,13.91,0.15,31.54,1,0,51.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.104
2025-02-21 17:40:49-08:00,21.99,181.07100000000003,9.387,13.398,1.164,425.99,21.2,30.9,0.0,0.01,0.03,0.0,0.0,1,13.87,0.04,26.56,1,1,51.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.24080000000000001
2025-02-21 17:41:49-08:00,21.99,186.461,10.683,13.198500000000001,2.136,426.0,21.2,30.8,0.0,0.0,0.06,0.0,0.0,1,13.87,0.01,27.18,1,-1,49.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.4272
2025-02-21 17:42:50-08:00,21.99,187.06600000000003,9.828,14.196,1.3679999999999999,426.0,21.2,30.9,0.0,0.0,0.02,0.0,0.0,1,14.16,259.56,35.4,1,-1,50.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.2736
2025-02-21 17:43:50-08:00,21.99,187.407,9.738000000000001,13.5975,1.392,425.92,21.2,30.9,0.0,0.0,0.01,0.0,0.0,1,14.05,107.86,29.16,1,-1,51.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.2784
2025-02-21 17:44:50-08:00,21.99,187.17600000000002,10.287,13.534500000000001,2.244,425.97,21.2,30.9,0.0,0.0,0.0,0.0,0.0,1,14.02,30.46,30.4,1,-1,50.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.4488000000000001
2025-02-21 17:45:50-08:00,21.99,185.735,10.134,12.957,2.4119999999999995,425.37,21.2,30.9,0.0,0.0,0.0,0.0,0.0,1,13.98,8.6,32.87,1,0,51.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.48239999999999994
2025-02-21 17:46:51-08:00,21.99,187.462,8.874,13.209000000000001,1.8479999999999999,425.13,21.2,30.9,0.0,0.0,0.0,0.0,0.0,1,13.95,2.43,26.95,1,-1,52.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.3696
2025-02-21 17:47:53-08:00,21.99,187.82500000000002,9.117,12.768,3.072,425.05,21.2,30.9,0.0,0.0,0.03,0.0,0.0,1,13.91,0.69,42.31,1,-1,51.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.6144000000000001
2025-02-21 17:48:53-08:00,21.99,188.199,8.712,13.146,2.22,425.02,21.2,30.9,0.0,0.0,0.05,0.0,0.0,1,13.91,0.19,29.14,1,-2,53.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.44400000000000006
2025-02-21 17:49:53-08:00,21.99,184.27200000000002,9.936,12.138000000000002,3.36,425.01,21.2,30.9,0.0,0.0,0.02,0.0,0.0,1,13.87,0.05,27.8,1,0,51.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.672
2025-02-21 17:50:53-08:00,21.99,186.945,9.675,13.8915,1.9559999999999997,425.23,21.2,30.9,0.0,0.0,0.01,0.0,0.0,1,13.87,0.02,28.59,1,-1,50.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.3912
2025-02-21 17:51:53-08:00,21.99,187.29700000000003,9.027,13.3665,1.656,425.51,21.2,30.9,0.0,0.0,0.0,0.0,0.0,1,13.87,0.0,30.07,1,-1,51.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.3312
2025-02-21 17:52:53-08:00,21.99,187.39600000000004,10.251000000000001,14.416500000000001,-1.9679999999999997,425.79,21.2,30.9,0.0,0.0,0.0,0.0,0.0,1,14.09,138.71,28.3,1,-1,51.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,-0.39359999999999995
2025-02-21 17:53:53-08:00,21.99,188.661,10.188,13.345500000000001,2.244,425.52,21.2,30.9,0.0,0.0,0.0,0.0,0.0,1,14.09,129.65,31.4,1,-1,50.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.4488000000000001
2025-02-21 17:54:53-08:00,21.99,188.859,9.891,14.227500000000001,-1.128,425.57,21.2,30.9,0.0,0.0,0.0,0.0,0.0,1,14.02,36.62,30.68,1,-1,51.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,-0.2256
2025-02-21 17:55:53-08:00,21.99,187.91300000000004,9.783,12.9045,1.8359999999999999,425.75,21.2,30.9,0.0,0.02,0.02,0.0,0.0,1,13.98,10.34,28.21,1,-1,52.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.3832
2025-02-21 17:56:53-08:00,21.99,185.71300000000002,9.765,12.9465,3.7319999999999998,425.84,21.2,30.9,0.0,0.01,0.01,0.0,0.0,1,13.95,2.92,27.84,1,0,51.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.7544
2025-02-21 17:57:53-08:00,21.99,186.72500000000002,10.107000000000001,13.261500000000002,3.7199999999999998,425.33,21.2,30.9,0.0,0.0,0.0,0.0,0.0,1,13.91,0.82,30.2,1,0,50.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.744
2025-02-21 17:58:50-08:00,21.99,187.187,10.332,12.6105,3.7079999999999997,425.13,21.2,30.9,0.0,0.0,0.0,0.0,0.0,1,13.91,0.26,33.03,1,0,50.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.7416
2025-02-21 17:59:50-08:00,21.99,186.692,9.855,12.306000000000001,2.592,425.5,21.2,30.9,0.0,0.0,0.28,0.0,0.0,1,13.87,0.07,31.19,1,0,51.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.5184000000000001
2025-02-21 18:00:50-08:00,21.99,188.70500000000004,10.791,14.448,-0.444,425.82,21.2,30.9,0.0,0.0,0.09,0.0,0.0,1,13.87,0.02,29.82,1,-1,51.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,-0.0888
2025-02-21 18:01:50-08:00,21.99,189.83800000000002,10.395000000000001,13.923,-0.216,425.94,21.2,31.0,0.11,0.27,0.3,0.0,0.0,1,13.87,0.01,27.47,1,-1,51.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.1728
2025-02-21 18:02:50-08:00,21.99,191.202,9.963000000000001,14.007,-0.0,425.98,21.2,31.0,0.08,0.15,0.16,0.0,0.0,1,13.84,0.0,30.38,1,-2,52.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.12
2025-02-21 18:03:51-08:00,21.99,189.92600000000002,10.232999999999999,14.868,0.06,425.99,21.2,31.0,0.03,0.05,0.05,0.0,0.0,1,14.09,179.46,30.56,1,-2,50.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.052000000000000005
2025-02-21 18:04:52-08:00,21.99,188.02300000000002,10.89,14.185500000000001,0.24,426.0,21.2,31.0,0.01,0.02,0.02,0.0,0.0,1,14.02,50.68,29.78,1,0,50.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.064
2025-02-21 18:05:52-08:00,21.99,189.02400000000003,10.395000000000001,14.448,-0.612,426.0,21.2,31.0,0.0,0.01,0.01,0.0,0.0,1,13.98,14.31,30.52,1,0,51.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,-0.1144
2025-02-21 18:06:52-08:00,21.99,187.836,11.484,14.6265,-0.276,426.0,21.2,31.0,0.0,0.0,0.0,0.0,0.0,1,13.95,4.04,25.56,1,0,49.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,-0.055200000000000006
2025-02-21 18:07:52-08:00,21.99,191.19100000000003,9.963000000000001,13.671,0.972,426.0,21.2,31.0,0.0,0.02,0.02,0.0,0.0,1,13.95,1.14,25.9,1,0,51.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.21040000000000003
2025-02-21 18:08:54-08:00,21.99,192.67600000000002,10.674,13.9545,-0.312,426.0,21.2,31.0,0.0,0.01,0.01,0.0,0.0,1,13.91,0.32,38.98,1,0,49.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,-0.054400000000000004
2025-02-21 18:09:54-08:00,21.99,193.18200000000002,10.665,13.251,3.072,426.0,21.2,31.0,0.0,0.0,0.15,0.0,0.0,1,13.91,0.09,29.25,1,0,49.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.6144000000000001
2025-02-21 18:10:54-08:00,21.99,195.085,10.638,13.0725,1.44,426.0,21.2,31.0,0.0,0.2,0.5,0.0,0.0,1,13.87,0.03,29.43,1,-1,50.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.448
2025-02-21 18:11:54-08:00,21.99,192.88500000000002,8.82,13.4925,1.8239999999999998,425.84,21.2,31.0,0.0,0.39,0.64,0.0,0.0,1,13.87,0.01,32.02,1,0,52.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.6768000000000001
2025-02-21 18:12:54-08:00,21.99,193.28100000000003,8.928,13.692,-0.552,425.78,21.2,31.0,0.0,0.18,0.26,0.0,0.0,1,13.84,0.0,28.53,1,0,51.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.03359999999999998
2025-02-21 18:13:53-08:00,21.99,195.437,10.269,13.450500000000002,2.544,425.92,21.2,30.9,0.0,0.07,0.09,0.0,0.0,1,14.12,238.3,32.89,1,-1,50.0,0.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.5648000000000001
2025-02-21 18:14:53-08:00,21.99,198.03300000000002,10.359,13.6395,0.972,426.06,21.2,31.1,0.0,0.19,0.2,0.0,0.0,1,14.02,67.3,31.0,1,-1,50.0,0.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.34640000000000004
2025-02-21 18:15:54-08:00,21.99,201.729,9.54,13.723500000000001,1.152,426.91,21.2,31.0,0.0,0.07,0.23,0.0,0.0,1,13.98,19.01,32.89,1,-1,51.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.2864
2025-02-21 18:16:54-08:00,21.99,202.62,9.036,13.587,2.292,427.03,21.2,31.1,0.0,0.31,0.37,0.0,0.0,1,13.95,5.37,26.45,1,0,52.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.7063999999999999
2025-02-21 18:17:54-08:00,21.99,204.14900000000003,10.044,13.534500000000001,1.896,427.01,21.2,31.1,0.0,0.11,0.13,0.0,0.0,1,13.95,1.52,27.99,1,0,51.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.4672
2025-02-21 18:18:54-08:00,21.99,202.42200000000003,10.413,14.857500000000002,1.488,426.46,21.2,31.1,0.0,0.06,0.06,0.0,0.0,1,13.91,0.43,34.91,1,0,51.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.3456
2025-02-21 18:19:54-08:00,21.99,204.28100000000003,9.423,14.154000000000002,1.8239999999999998,425.87,21.2,31.1,0.0,0.02,0.31,0.0,0.0,1,13.87,0.12,29.82,1,1,51.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.3808
2025-02-21 18:20:54-08:00,21.99,204.886,9.324,14.238000000000001,1.596,425.31,21.2,31.1,0.0,0.2,0.31,0.0,0.0,1,13.87,0.03,28.93,1,0,53.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.47920000000000007
2025-02-21 18:21:55-08:00,21.99,203.126,9.954,13.692,4.104,424.38,21.2,31.1,0.0,0.07,0.1,0.0,0.0,1,13.87,0.01,28.86,1,1,51.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.8768000000000001
2025-02-21 18:22:55-08:00,21.99,206.78900000000002,9.774,14.227500000000001,1.104,423.48,21.2,31.1,0.0,0.09,0.1,0.0,0.0,1,13.84,0.0,31.84,1,0,50.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.2928
2025-02-21 18:23:55-08:00,21.99,207.47100000000003,8.919,13.503,2.148,423.17,21.2,31.1,0.0,0.28,0.28,0.0,0.0,1,14.12,255.22,39.01,1,0,51.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.6536000000000001
2025-02-21 18:24:55-08:00,21.99,207.317,8.451,14.28,-0.732,423.06,21.2,31.1,0.0,0.13,0.13,0.0,0.0,1,14.02,72.08,32.23,1,0,52.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,-0.04239999999999999
2025-02-21 18:25:55-08:00,21.99,207.328,9.342,13.587,2.5079999999999996,423.02,21.2,31.1,0.0,0.04,0.04,0.0,0.0,1,13.98,20.36,31.77,1,0,51.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.5336
2025-02-21 18:26:55-08:00,21.99,206.17300000000003,9.251999999999999,13.482000000000001,3.3,423.01,21.2,31.1,0.0,0.01,0.24,0.0,0.0,1,13.95,5.75,29.68,1,0,52.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.668
2025-02-21 18:27:55-08:00,21.99,209.58300000000003,9.117,14.143500000000001,0.54,423.0,21.2,31.0,0.0,0.0,0.26,0.0,0.0,1,13.95,1.62,27.63,1,-1,52.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.10800000000000001
2025-02-21 18:28:56-08:00,21.99,209.11,9.251999999999999,14.091000000000001,0.54,423.0,21.2,31.1,0.0,0.09,0.18,0.0,0.0,1,13.91,0.46,28.93,1,0,52.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.18
2025-02-21 18:29:56-08:00,21.99,209.143,10.170000000000002,13.671,1.56,423.0,21.2,31.1,0.0,0.1,0.13,0.0,0.0,1,13.87,0.13,36.12,1,0,50.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.39200000000000007
2025-02-21 18:30:56-08:00,21.99,209.74800000000002,10.359,13.4085,1.02,422.39,21.2,31.1,0.0,0.05,0.06,0.0,0.0,1,13.87,0.04,27.98,1,0,50.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.24400000000000002
